Счет;Стратегия;Контракт;Время;Дата;Откр.;Закр.;Время;Лот;Напр.;Маржа;Прибыль;Пункты;Бирж. комис.;Брок. комис.;Вход;Выход;Макс. лот;
7640xt4;QcSi_1409_5_p;SiZ0;2020-11-10 18:04:02.711;2020-11-10;18:04:02.711;18:04:05.709;00:00:02.997;18;buy;-126;-147.24;-7;21.24;0;76835;76828;18;
7640um9;QcSi_1210;SiZ0;2020-11-10 18:04:02.711;2020-11-10;18:04:02.711;18:04:07.412;00:00:04.701;24;buy;-72;-100.32;-3;28.32;0;76835;76832;24;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:04:07.412;2020-11-10;18:04:07.412;18:04:22.625;00:00:15.212;15;sell;-270;-287.7;-18;17.7;0;76834;76852;15;
7600112;DFrdEu_1011;EuZ0;2020-11-10 18:04:07.416;2020-11-10;18:04:07.416;18:04:09.098;00:00:01.682;15;sell;72;51.15;4.8;20.85;0;90892;90887.2;15;
7640xt4;VSVB_2110;VBZ0;2020-11-10 18:04:08.780;2020-11-10;18:04:08.780;18:04:28.092;00:00:19.311;26;sell;52;46.02;2;5.98;0;3495;3493;26;
b44530979;FuBTC_0811_3;BTCUSDT;2020-11-10 18:04:24.423;2020-11-10;18:04:24.423;18:04:25.817;00:00:01.394;0.03;sell;9.97835625;11.37598905;435;-1.3976328;0;15234.4;15230;0.03;
b44530979;FuBTC_0811_2;BTCUSDT;2020-11-10 18:04:24.423;2020-11-10;18:04:24.423;18:04:25.817;00:00:01.394;0.02;sell;6.1934625;7.12520776;405;-0.93174526;0;15234.1;15230;0.02;
b44530979;FuBTC_1011_11;BTCUSDT;2020-11-10 18:04:24.423;2020-11-10;18:04:24.423;18:04:25.817;00:00:01.394;0.005;sell;1.54836562;1.78130174;405;-0.23293612;0;15234.1;15230;0.005;
7666tya;QcNG_0510;NGX0;2020-11-10 18:04:29.410;2020-11-10;18:04:29.410;18:06:26.336;00:01:56.926;19;buy;37.89465;19.65465;0.263158;18.24;0;2.97674;2.977;13;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:04:42.762;2020-11-10;18:04:42.762;18:04:48.929;00:00:06.166;3;sell;51;47.46;17;3.54;0;76844;76827;3;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:04:48.929;2020-11-10;18:04:48.929;18:05:38.938;00:00:50.009;15;buy;-493;-510.7;-32.8667;17.7;0;76819.7;76786.8;10;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 18:04:54.164;2020-11-10;18:04:54.164;18:05:40.483;00:00:46.318;18;buy;-510;-531.24;-28.3333;21.24;0;76814;76785.7;18;
7600112;ShSi_0709;SiZ0;2020-11-10 18:05:00.388;2020-11-10;18:05:00.388;18:05:01.034;00:00:00.646;14;buy;112;95.48;8;16.52;0;76807;76815;14;
7640um9;QcSi_1210;SiZ0;2020-11-10 18:05:49.621;2020-11-10;18:05:49.621;18:05:59.713;00:00:10.091;24;sell;360;331.68;15;28.32;0;76813;76798;24;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:05:49.621;2020-11-10;18:05:49.621;18:05:59.715;00:00:10.093;15;sell;300;282.3;20;17.7;0;76813;76793;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 18:05:49.621;2020-11-10;18:05:49.621;18:05:51.859;00:00:02.237;17;sell;289;268.94;17;20.06;0;76814;76797;17;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 18:05:59.713;2020-11-10;18:05:59.713;18:06:52.762;00:00:53.048;19;buy;-536;-558.42;-28.2105;22.42;0;76795;76766.8;19;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:06:00.741;2020-11-10;18:06:00.741;18:06:09.054;00:00:08.312;15;sell;135;117.3;9;17.7;0;76794;76785;15;
7666tya;DFrdSi_2310_2;SiZ0;2020-11-10 18:06:09.054;2020-11-10;18:06:09.054;18:06:09.185;00:00:00.130;19;buy;-361;-383.42;-19;22.42;0;76780;76761;19;
7600112;DFrdSi_2310_4;SiZ0;2020-11-10 18:06:09.054;2020-11-10;18:06:09.054;18:06:10.367;00:00:01.312;27;buy;-459;-490.86;-17;31.86;0;76780;76763;27;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:06:09.060;2020-11-10;18:06:09.060;18:06:26.210;00:00:17.149;37;buy;95;51.34;2.56757;43.66;0;76765.2;76767.8;15;
7600711;QcEu_2010_2;EuZ0;2020-11-10 18:06:09.064;2020-11-10;18:06:09.064;18:06:26.210;00:00:17.146;15;buy;-135;-155.85;-9;20.85;0;90899;90890;9;
7640um9;QcSi_1210;SiZ0;2020-11-10 18:06:09.064;2020-11-10;18:06:09.064;18:06:20.552;00:00:11.488;24;buy;-192;-220.32;-8;28.32;0;76774;76766;24;
7640xt4;QcSi_1409_5_p;SiZ0;2020-11-10 18:06:09.064;2020-11-10;18:06:09.064;18:06:09.525;00:00:00.460;18;buy;-232;-253.24;-12.8889;21.24;0;76773;76760.1;18;
7640um9;VSEu_3010;EuZ0;2020-11-10 18:06:09.066;2020-11-10;18:06:09.066;18:06:26.216;00:00:17.150;15;buy;-48;-68.85;-3.2;20.85;0;90896.2;90893;9;
7640um9;RSSi_2610_2;SiZ0;2020-11-10 18:06:09.069;2020-11-10;18:06:09.069;18:06:20.552;00:00:11.482;18;buy;-72;-93.24;-4;21.24;0;76770;76766;18;
7600711;QcSi_2610;SiZ0;2020-11-10 18:06:09.069;2020-11-10;18:06:09.069;18:06:09.525;00:00:00.455;18;buy;-198;-219.24;-11;21.24;0;76770;76759;18;
7666tya;QcSi_3010_3;SiZ0;2020-11-10 18:06:09.069;2020-11-10;18:06:09.069;18:06:09.794;00:00:00.724;27;buy;-245;-276.86;-9.07407;31.86;0;76770;76760.9;27;
7600112;DFrdEu_1011;EuZ0;2020-11-10 18:06:09.070;2020-11-10;18:06:09.070;18:06:10.408;00:00:01.338;16;buy;-112;-134.24;-7;22.24;0;90895;90888;15;
7600112;ShSi_0709;SiZ0;2020-11-10 18:06:09.564;2020-11-10;18:06:09.564;18:06:09.794;00:00:00.229;15;buy;60;42.3;4;17.7;0;76755;76759;15;
7600112;ShSi_0709;SiZ0;2020-11-10 18:06:10.407;2020-11-10;18:06:10.407;18:06:11.020;00:00:00.613;15;sell;-90;-107.7;-6;17.7;0;76769;76775;15;
7600112;DFrdEu_1011;EuZ0;2020-11-10 18:06:26.210;2020-11-10;18:06:26.210;18:06:27.862;00:00:01.651;16;sell;0;-22.24;0;22.24;0;90890;90890;16;
7640um9;VSRN_2408;RNZ0;2020-11-10 18:06:27.219;2020-11-10;18:06:27.219;18:06:54.066;00:00:26.847;15;buy;465;424.8;31;40.2;0;41501;41532;15;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:06:27.603;2020-11-10;18:06:27.603;18:06:27.861;00:00:00.258;15;sell;90;72.3;6;17.7;0;76777;76771;15;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:06:36.286;2020-11-10;18:06:36.286;18:07:04.633;00:00:28.347;15;buy;356;338.3;23.7333;17.7;0;76757.3;76781;14;
7640xt4;OSRI_2707;RIZ0;2020-11-10 18:06:47.849;2020-11-10;18:06:47.849;18:10:29.786;00:03:41.937;7;buy;848.84016;820.00016;8;28.84;0;123660;123740;7;
7640um9;RSSi_2610_2;SiZ0;2020-11-10 18:07:09.025;2020-11-10;18:07:09.025;18:07:09.066;00:00:00.041;18;sell;126;104.76;7;21.24;0;76792;76785;18;
7666tya;RSSi_2610_3;SiZ0;2020-11-10 18:07:09.025;2020-11-10;18:07:09.025;18:07:09.066;00:00:00.041;18;sell;144;122.76;8;21.24;0;76793;76785;18;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:07:09.025;2020-11-10;18:07:09.025;18:07:09.066;00:00:00.041;15;sell;15;-2.7;1;17.7;0;76785;76784;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 18:07:09.025;2020-11-10;18:07:09.025;18:07:09.068;00:00:00.042;18;sell;144;122.76;8;21.24;0;76787;76779;18;
7640um9;RSSi_2610_2;SiZ0;2020-11-10 18:07:09.067;2020-11-10;18:07:09.067;18:07:38.535;00:00:29.467;18;buy;540;518.76;30;21.24;0;76781;76811;9;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:07:09.071;2020-11-10;18:07:09.071;18:07:38.535;00:00:29.464;15;buy;570;552.3;38;17.7;0;76775;76813;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 18:07:09.201;2020-11-10;18:07:09.201;18:07:38.535;00:00:29.333;18;buy;828;806.76;46;21.24;0;76770;76816;18;
7640um9;VSRN_2408;RNZ0;2020-11-10 18:07:27.448;2020-11-10;18:07:27.448;18:07:43.427;00:00:15.979;15;buy;180;139.8;12;40.2;0;41520;41532;15;
7640xt4;VSVB_2110;VBZ0;2020-11-10 18:07:37.702;2020-11-10;18:07:37.702;18:07:37.704;00:00:00.001;117;buy;117;90.09;1;26.91;0;3486;3487;117;
7640xt4;QcSi_1409_5_p;SiZ0;2020-11-10 18:07:38.535;2020-11-10;18:07:38.535;18:07:40.840;00:00:02.305;18;sell;144;122.76;8;21.24;0;76820;76812;18;
7640um9;QcSi_1210;SiZ0;2020-11-10 18:07:38.535;2020-11-10;18:07:38.535;18:07:40.839;00:00:02.304;24;sell;72;43.68;3;28.32;0;76819;76816;24;
7640um9;RSSi_2610_2;SiZ0;2020-11-10 18:07:38.535;2020-11-10;18:07:38.535;18:07:40.839;00:00:02.304;18;sell;144;122.76;8;21.24;0;76822;76814;18;
7666tya;RSSi_2610_3;SiZ0;2020-11-10 18:07:38.535;2020-11-10;18:07:38.535;18:07:40.839;00:00:02.304;18;sell;162;140.76;9;21.24;0;76823;76814;18;
7666tya;QcSi_3010_3;SiZ0;2020-11-10 18:07:38.535;2020-11-10;18:07:38.535;18:07:40.844;00:00:02.309;27;sell;405;373.14;15;31.86;0;76823;76808;27;
7640um9;VSYN_3010;YNZ0;2020-11-10 18:07:39.015;2020-11-10;18:07:39.015;18:11:31.966;00:03:52.950;5;sell;700;683.5;140;16.5;0;48242;48102;5;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:07:40.840;2020-11-10;18:07:40.840;18:07:48.124;00:00:07.283;15;buy;285;267.3;19;17.7;0;76811;76830;15;
7640um9;QcSi_1210;SiZ0;2020-11-10 18:07:44.579;2020-11-10;18:07:44.579;18:07:48.124;00:00:03.544;29;buy;321;286.78;11.069;34.22;0;76820.4;76831.4;24;
7600711;QcRI_1910_2;RIZ0;2020-11-10 18:07:46.560;2020-11-10;18:07:46.560;18:07:46.650;00:00:00.090;3;buy;136.42074;124.06074;3;12.36;0;123480;123510;3;
7640xt4;QcRI_1910;RIZ0;2020-11-10 18:07:46.560;2020-11-10;18:07:46.560;18:09:23.837;00:01:37.277;3;buy;409.26222;396.90222;9;12.36;0;123460;123550;3;
7640xt4;QcRI_0211;RIZ0;2020-11-10 18:07:46.560;2020-11-10;18:07:46.560;18:08:36.763;00:00:50.203;3;buy;227.3679;215.0079;5;12.36;0;123470;123520;3;
7666tya;QcMX_0211;MXZ0;2020-11-10 18:07:46.567;2020-11-10;18:07:46.567;18:09:53.112;00:02:06.544;3;buy;450;430.29;6;19.71;0;300950;301100;3;
b44530979;FuBTC_0211_2;BTCUSDT;2020-11-10 18:07:49.014;2020-11-10;18:07:49.014;18:07:53.738;00:00:04.724;0.31;buy;80.35444125;94.80849782;339;-14.45405657;0;15243;15246.4;0.31;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:08:07.432;2020-11-10;18:08:07.432;18:08:16.680;00:00:09.247;15;sell;15;-2.7;1;17.7;0;76838;76837;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 18:08:07.432;2020-11-10;18:08:07.432;18:08:16.684;00:00:09.252;18;sell;198;176.76;11;21.24;0;76838;76827;18;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:08:16.682;2020-11-10;18:08:16.682;18:09:44.063;00:01:27.381;27;buy;-288;-319.86;-10.6667;31.86;0;76827.7;76817;15;
1D35T;DFrdSBER_0410;SBER;2020-11-10 18:08:30.000;2020-11-10;18:08:30.000;18:08:30.000;00:00:00.000;377;buy;445.4;231.153248;11.8143;214.246752;0;236.73;236.848;377;
7666tya;QcNG_0510;NGX0;2020-11-10 18:09:07.353;2020-11-10;18:09:07.353;18:10:27.748;00:01:20.394;19;buy;-75.7893;-94.0293;-0.526316;18.24;0;2.95453;2.954;5;
7666tya;DFrdSi_2310_2;SiZ0;2020-11-10 18:09:42.913;2020-11-10;18:09:42.913;18:10:09.933;00:00:27.019;19;buy;-209;-231.42;-11;22.42;0;76803;76792;19;
7600112;DFrdSi_2310_4;SiZ0;2020-11-10 18:09:42.913;2020-11-10;18:09:42.913;18:10:09.933;00:00:27.019;28;buy;-308;-341.04;-11;33.04;0;76803;76792;28;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 18:09:42.913;2020-11-10;18:09:42.913;18:10:32.538;00:00:49.624;19;buy;-646;-668.42;-34;22.42;0;76808;76774;19;
7640um9;SPPT_2009_p;PTZ0;2020-11-10 18:10:01.054;2020-11-10;18:10:01.054;18:13:42.336;00:03:41.281;1;sell;60.63144;57.73144;8;2.9;0;889.9;889.1;1;
7640um9;VSAU_0110;AUZ0;2020-11-10 18:10:24.506;2020-11-10;18:10:24.506;18:28:30.906;00:18:06.399;14;sell;530.5251;518.6251;5;11.9;0;0.7274;0.7269;14;
7666tya;QcNG_0510;NGX0;2020-11-10 18:10:27.748;2020-11-10;18:10:27.748;18:22:14.238;00:11:46.490;29;sell;-416.84115;-444.68115;-1.89655;27.84;0;2.95607;2.95797;19;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:10:28.118;2020-11-10;18:10:28.118;18:10:35.158;00:00:07.040;15;buy;197;179.3;13.1333;17.7;0;76764;76777.1;15;
7640um9;QcSi_1210;SiZ0;2020-11-10 18:10:32.538;2020-11-10;18:10:32.538;18:10:33.743;00:00:01.204;24;sell;72;43.68;3;28.32;0;76777;76774;24;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:10:35.158;2020-11-10;18:10:35.158;18:10:42.094;00:00:06.935;15;sell;108;90.3;7.2;17.7;0;76779.2;76772;12;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 18:10:35.866;2020-11-10;18:10:35.866;18:10:42.094;00:00:06.227;19;sell;209;186.58;11;22.42;0;76780;76769;19;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:10:53.240;2020-11-10;18:10:53.240;18:10:53.286;00:00:00.045;15;buy;-205;-222.7;-13.6667;17.7;0;76795;76781.3;15;
7600711;QcEu_2010_2;EuZ0;2020-11-10 18:10:53.240;2020-11-10;18:10:53.240;18:12:56.362;00:02:03.121;15;buy;-255;-275.85;-17;20.85;0;90880;90863;15;
7666tya;DFrdSi_2310_2;SiZ0;2020-11-10 18:10:53.244;2020-11-10;18:10:53.244;18:10:53.288;00:00:00.043;19;buy;133;110.58;7;22.42;0;76776;76783;12;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 18:10:53.245;2020-11-10;18:10:53.245;18:10:55.101;00:00:01.856;19;buy;62;39.58;3.26316;22.42;0;76785.7;76789;14;
7600112;DFrdSi_2310_4;SiZ0;2020-11-10 18:10:53.247;2020-11-10;18:10:53.247;18:10:53.288;00:00:00.040;6;buy;42;34.92;7;7.08;0;76776;76783;6;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:10:53.286;2020-11-10;18:10:53.286;18:11:06.391;00:00:13.105;15;sell;-360;-377.7;-24;17.7;0;76781;76805;10;
7600112;DFrdAF_0911;AFZ0;2020-11-10 18:11:03.393;2020-11-10;18:11:03.393;18:11:03.398;00:00:00.004;45;sell;-192;-211.35;-4.26667;19.35;0;6566;6570.27;25;
7640xt4;DFrdAF_2610;AFZ0;2020-11-10 18:11:03.393;2020-11-10;18:11:03.393;18:11:18.642;00:00:15.249;45;sell;180;160.65;4;19.35;0;6566;6562;15;
7600112;VSAF_2610;AFZ0;2020-11-10 18:11:03.394;2020-11-10;18:11:03.394;18:11:13.338;00:00:09.943;30;sell;120;107.1;4;12.9;0;6567;6563;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 18:11:15.645;2020-11-10;18:11:15.645;18:11:45.381;00:00:29.736;19;buy;133;110.58;7;22.42;0;76802;76809;14;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:11:21.359;2020-11-10;18:11:21.359;18:11:25.885;00:00:04.525;15;sell;90;72.3;6;17.7;0;76793;76787;15;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:11:42.312;2020-11-10;18:11:42.312;18:11:45.053;00:00:02.741;15;buy;105;87.3;7;17.7;0;76787;76794;15;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:11:45.057;2020-11-10;18:11:45.057;18:12:53.222;00:01:08.164;28;sell;583;549.96;20.8214;33.04;0;76791.7;76770.9;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 18:12:03.268;2020-11-10;18:12:03.268;18:12:03.694;00:00:00.425;19;sell;209;186.58;11;22.42;0;76789;76778;19;
7600711;QcSi_2610;SiZ0;2020-11-10 18:12:09.125;2020-11-10;18:12:09.125;18:12:15.604;00:00:06.479;18;sell;198;176.76;11;21.24;0;76801;76790;18;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 18:12:09.125;2020-11-10;18:12:09.125;18:12:51.403;00:00:42.277;18;sell;504;482.76;28;21.24;0;76795;76767;18;
7666tya;DFrdSi_2310_2;SiZ0;2020-11-10 18:12:35.631;2020-11-10;18:12:35.631;18:12:50.193;00:00:14.561;18;sell;324;302.76;18;21.24;0;76799;76781;18;
7600112;DFrdSi_2310_4;SiZ0;2020-11-10 18:12:35.631;2020-11-10;18:12:35.631;18:12:50.193;00:00:14.561;28;sell;504;470.96;18;33.04;0;76799;76781;28;
7640xt4;OSGU_2110;GUZ0;2020-11-10 18:12:41.110;2020-11-10;18:12:41.110;18:13:10.817;00:00:29.706;4;buy;151.5786;145.4586;5;6.12;0;1.3276;1.3281;4;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 18:12:51.771;2020-11-10;18:12:51.771;18:12:56.360;00:00:04.588;18;buy;162;140.76;9;21.24;0;76765;76774;18;
7666tya;DFrdSi_2310_2;SiZ0;2020-11-10 18:12:53.222;2020-11-10;18:12:53.222;18:12:56.360;00:00:03.138;18;buy;162;140.76;9;21.24;0;76765;76774;18;
7600112;DFrdSi_2310_4;SiZ0;2020-11-10 18:12:53.222;2020-11-10;18:12:53.222;18:12:56.360;00:00:03.138;5;buy;45;39.1;9;5.9;0;76765;76774;5;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:12:53.222;2020-11-10;18:12:53.222;18:12:56.360;00:00:03.138;1;buy;9;7.82;9;1.18;0;76765;76774;1;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:12:56.360;2020-11-10;18:12:56.360;18:12:56.706;00:00:00.345;14;sell;70;53.48;5;16.52;0;76774;76769;14;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 18:12:56.360;2020-11-10;18:12:56.360;18:13:00.558;00:00:04.198;18;sell;262;240.76;14.5556;21.24;0;76777;76762.4;18;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:12:56.706;2020-11-10;18:12:56.706;18:13:01.342;00:00:04.636;15;buy;-265;-282.7;-17.6667;17.7;0;76759.7;76742;10;
1D35T;DFrdSBER_0410;SBER;2020-11-10 18:12:57.000;2020-11-10;18:12:57.000;18:12:57.000;00:00:00.000;380;buy;-532;-748.19872;-14;216.19872;0;237.13;236.99;380;
7600112;FuSR_1908_2;SRZ0;2020-11-10 18:12:57.693;2020-11-10;18:12:57.693;18:12:57.744;00:00:00.051;21;buy;-233;-264.92;-11.0952;31.92;0;23784.9;23773.8;19;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 18:13:00.567;2020-11-10;18:13:00.567;18:14:38.200;00:01:37.633;12;buy;-48;-62.16;-4;14.16;0;76756;76752;9;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:13:01.395;2020-11-10;18:13:01.395;18:13:05.990;00:00:04.594;15;buy;-15;-32.7;-1;17.7;0;76738;76737;15;
7640um9;QcSi_1210;SiZ0;2020-11-10 18:13:01.416;2020-11-10;18:13:01.416;18:13:05.990;00:00:04.574;24;buy;120;91.68;5;28.32;0;76733;76738;24;
7600112;DFrdEu_1011;EuZ0;2020-11-10 18:13:02.341;2020-11-10;18:13:02.341;18:13:18.633;00:00:16.292;6;buy;53;44.66;8.83333;8.34;0;90818;90826.8;6;
7640xt4;QcSi_1409_5_p;SiZ0;2020-11-10 18:13:07.593;2020-11-10;18:13:07.593;18:13:13.478;00:00:05.885;24;buy;342;313.68;14.25;28.32;0;76723.8;76738;18;
7640um9;QcSi_1210;SiZ0;2020-11-10 18:13:07.593;2020-11-10;18:13:07.593;18:13:18.630;00:00:11.036;34;buy;21.99999999;-18.12000001;0.647059;40.12;0;76730.3;76730.9;24;
7640um9;RSSi_2610_2;SiZ0;2020-11-10 18:13:07.593;2020-11-10;18:13:07.593;18:13:13.464;00:00:05.870;19;buy;323;300.58;17;22.42;0;76719;76736;19;
7600711;QcSi_2610;SiZ0;2020-11-10 18:13:07.593;2020-11-10;18:13:07.593;18:13:07.601;00:00:00.008;18;buy;205.99999999;184.75999999;11.4444;21.24;0;76714;76725.4;18;
7666tya;RSSi_2610_3;SiZ0;2020-11-10 18:13:07.593;2020-11-10;18:13:07.593;18:13:13.464;00:00:05.870;18;buy;324;302.76;18;21.24;0;76718;76736;18;
7600711;VSSi_2610;SiZ0;2020-11-10 18:13:07.593;2020-11-10;18:13:07.593;18:13:07.635;00:00:00.042;18;buy;144;122.76;8;21.24;0;76714;76722;18;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:13:07.593;2020-11-10;18:13:07.593;18:13:13.619;00:00:06.025;15;buy;135;117.3;9;17.7;0;76730;76739;15;
7666tya;QcSi_3010_3;SiZ0;2020-11-10 18:13:07.593;2020-11-10;18:13:07.593;18:13:12.887;00:00:05.293;27;buy;405;373.14;15;31.86;0;76719;76734;27;
7640xt4;QcSi_1409_5_p;SiZ0;2020-11-10 18:13:13.509;2020-11-10;18:13:13.509;18:13:13.634;00:00:00.125;4;buy;40;35.28;10;4.72;0;76729;76739;4;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:13:13.634;2020-11-10;18:13:13.634;18:13:13.666;00:00:00.031;6;sell;52;44.92;8.66667;7.08;0;76739;76730.3;6;
7640xt4;QcSi_1409_5_p;SiZ0;2020-11-10 18:13:13.635;2020-11-10;18:13:13.635;18:13:13.650;00:00:00.015;14;buy;112;95.48;8;16.52;0;76729;76737;14;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:13:13.666;2020-11-10;18:13:13.666;18:13:18.630;00:00:04.963;15;buy;-76;-93.7;-5.06667;17.7;0;76732.1;76727;13;
7640xt4;QcSi_1409_5_p;SiZ0;2020-11-10 18:13:16.460;2020-11-10;18:13:16.460;18:13:16.604;00:00:00.144;18;buy;-54;-75.24;-3;21.24;0;76725;76722;18;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:13:18.638;2020-11-10;18:13:18.638;18:13:21.580;00:00:02.942;15;sell;195;177.3;13;17.7;0;76731;76718;7;
b44530979;QcBTC_2910_3;BTCUSDT;2020-11-10 18:13:19.052;2020-11-10;18:13:19.052;18:14:05.536;00:00:46.484;0.12;buy;56.062305;61.65057445;611;-5.58826945;0;15223;15229.1;0.12;
b44530979;QcBTC_2910_1;BTCUSDT;2020-11-10 18:13:19.052;2020-11-10;18:13:19.052;18:14:05.536;00:00:46.484;0.12;buy;56.062305;61.65057445;611;-5.58826945;0;15223;15229.1;0.12;
b44530979;QcBTC_0811_1;BTCUSDT;2020-11-10 18:13:19.052;2020-11-10;18:13:19.052;18:14:05.536;00:00:46.484;0.03;buy;14.01557625;15.412605;611;-1.39702875;0;15222.6;15228.7;0.03;
7600112;DFrdEu_1011;EuZ0;2020-11-10 18:13:19.503;2020-11-10;18:13:19.503;18:13:42.749;00:00:23.246;6;buy;-84;-92.34;-14;8.34;0;90813;90799;6;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:13:29.972;2020-11-10;18:13:29.972;18:14:07.021;00:00:37.048;15;buy;-201;-218.7;-13.4;17.7;0;76736;76722.6;15;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:14:07.021;2020-11-10;18:14:07.021;18:14:20.812;00:00:13.790;8;sell;-24;-33.44;-3;9.44;0;76719;76722;8;
7600711;QcSi_2610;SiZ0;2020-11-10 18:14:20.812;2020-11-10;18:14:20.812;18:14:20.939;00:00:00.126;18;buy;198;176.76;11;21.24;0;76714;76725;18;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:14:20.812;2020-11-10;18:14:20.812;18:14:38.200;00:00:17.387;7;buy;196;187.74;28;8.26;0;76722;76750;7;
7640xt4;OSGU_2110;GUZ0;2020-11-10 18:14:20.905;2020-11-10;18:14:20.905;18:16:45.884;00:02:24.978;1;sell;60.63144;59.10144;8;1.53;0;1.3277;1.3269;1;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:14:38.200;2020-11-10;18:14:38.200;18:14:53.140;00:00:14.940;8;sell;152;142.56;19;9.44;0;76750;76731;8;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 18:14:38.200;2020-11-10;18:14:38.200;18:14:53.140;00:00:14.940;6;sell;126;118.92;21;7.08;0;76752;76731;6;
7600711;QcSi_2610;SiZ0;2020-11-10 18:14:53.140;2020-11-10;18:14:53.140;18:14:53.291;00:00:00.151;18;buy;-234;-255.24;-13;21.24;0;76718;76705;18;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 18:14:53.140;2020-11-10;18:14:53.140;18:14:53.713;00:00:00.573;15;buy;-313;-330.7;-20.8667;17.7;0;76721.9;76701.1;8;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 18:14:53.140;2020-11-10;18:14:53.140;18:15:05.202;00:00:12.062;18;buy;-438;-459.24;-24.3333;21.24;0;76730.3;76706;12;
7640um9;DFrdSi_2810;SiZ0;2020-11-10 18:14:53.149;2020-11-10;18:14:53.149;18:14:53.729;00:00:00.579;18;buy;-252;-273.24;-14;21.24;0;76717;76703;18;
7640xt4;DFrdSi_0211;SiZ0;2020-11-10 18:14:53.149;2020-11-10;18:14:53.149;18:14:53.729;00:00:00.579;19;buy;-266;-288.42;-14;22.42;0;76717;76703;19;
7640xt4;ASSi_1011;SiZ0;2020-11-10 18:14:53.149;2020-11-10;18:14:53.149;18:14:53.251;00:00:00.102;19;buy;-209;-231.42;-11;22.42;0;76717;76706;9;
7640um9;BoSi_1011;SiZ0;2020-11-10 18:14:53.149;2020-11-10;18:14:53.149;18:14:53.251;00:00:00.101;19;buy;-209;-231.42;-11;22.42;0;76717;76706;19;
7600112;DFrdEu_1011;EuZ0;2020-11-10 18:14:53.149;2020-11-10;18:14:53.149;18:14:53.272;00:00:00.123;15;buy;-270;-290.85;-18;20.85;0;90791;90773;15;
7640um9;VSEu_3010;EuZ0;2020-11-10 18:14:53.179;2020-11-10;18:14:53.179;18:15:46.668;00:00:53.488;15;buy;-585;-605.85;-39;20.85;0;90778;90739;15;
7640xt4;QcSi_1409_5_p;SiZ0;2020-11-10 18:14:53.186;2020-11-10;18:14:53.186;18:14:53.729;00:00:00.542;18;buy;-72;-93.24;-4;21.24;0;76707;76703;18;
